image_key,ranSel_key,sample_order,camera,file,image_number,operation_id,platfrom,source_path,random_seed,sample_size,sample_base,scorable,quadrat,copied,dest_file,total_pairs,RanSelNo,OpsNo,ImageNo
015_0227,015_064,64,SCP,MRITC_SCP_IN2018_V06_015_20181125T053827Z_0227.JPG,227,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P064_MRITC_SCP_IN2018_V06_015_20181125T053827Z_0227.JPG,527,64,15,227
021_0081,021_064,64,SCP,MRITC_SCP_IN2018_V06_021_20181126T022642Z_0081.JPG,81,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P064_MRITC_SCP_IN2018_V06_021_20181126T022642Z_0081.JPG,180,64,21,81
022_0049,022_065,65,SCP,MRITC_SCP_IN2018_V06_022_20181126T042205Z_0049.JPG,49,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P065_MRITC_SCP_IN2018_V06_022_20181126T042205Z_0049.JPG,201,65,22,49
013_0176,013_066,66,SCP,MRITC_SCP_IN2018_V06_013_20181125T023331Z_0176.JPG,176,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P066_MRITC_SCP_IN2018_V06_013_20181125T023331Z_0176.JPG,219.5,66,13,176
015_0491,015_066,66,SCP,MRITC_SCP_IN2018_V06_015_20181125T061257Z_0491.JPG,491,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P066_MRITC_SCP_IN2018_V06_015_20181125T061257Z_0491.JPG,527,66,15,491
021_0171,021_066,66,SCP,MRITC_SCP_IN2018_V06_021_20181126T024142Z_0171.JPG,171,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P066_MRITC_SCP_IN2018_V06_021_20181126T024142Z_0171.JPG,180,66,21,171
014_0075,014_067,67,SCP,MRITC_SCP_IN2018_V06_014_20181125T025439Z_0075.JPG,75,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P067_MRITC_SCP_IN2018_V06_014_20181125T025439Z_0075.JPG,163,67,14,75
022_0150,022_067,67,SCP,MRITC_SCP_IN2018_V06_022_20181126T045545Z_0150.JPG,150,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P067_MRITC_SCP_IN2018_V06_022_20181126T045545Z_0150.JPG,201,67,22,150
012_0216,012_068,68,SCP,MRITC_SCP_IN2018_V06_012_20181124T234047Z_0216.JPG,216,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P068_MRITC_SCP_IN2018_V06_012_20181124T234047Z_0216.JPG,263,68,12,216
015_0062,015_068,68,SCP,MRITC_SCP_IN2018_V06_015_20181125T051542Z_0062.JPG,62,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P068_MRITC_SCP_IN2018_V06_015_20181125T051542Z_0062.JPG,527,68,15,62
021_0008,021_068,68,SCP,MRITC_SCP_IN2018_V06_021_20181126T021432Z_0008.JPG,8,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P068_MRITC_SCP_IN2018_V06_021_20181126T021432Z_0008.JPG,180,68,21,8
014_0156,014_069,69,SCP,MRITC_SCP_IN2018_V06_014_20181125T030504Z_0156.JPG,156,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P069_MRITC_SCP_IN2018_V06_014_20181125T030504Z_0156.JPG,163,69,14,156
022_0100,022_069,69,SCP,MRITC_SCP_IN2018_V06_022_20181126T043905Z_0100.JPG,100,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P069_MRITC_SCP_IN2018_V06_022_20181126T043905Z_0100.JPG,201,69,22,100
012_0051,012_070,70,SCP,MRITC_SCP_IN2018_V06_012_20181124T232012Z_0051.JPG,51,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P070_MRITC_SCP_IN2018_V06_012_20181124T232012Z_0051.JPG,263,70,12,51
013_0149,013_070,70,SCP,MRITC_SCP_IN2018_V06_013_20181125T023101Z_0149.JPG,149,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P070_MRITC_SCP_IN2018_V06_013_20181125T023101Z_0149.JPG,219.5,70,13,149
015_0326,015_070,70,SCP,MRITC_SCP_IN2018_V06_015_20181125T055147Z_0326.JPG,326,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P070_MRITC_SCP_IN2018_V06_015_20181125T055147Z_0326.JPG,527,70,15,326
021_0098,021_070,70,SCP,MRITC_SCP_IN2018_V06_021_20181126T022932Z_0098.JPG,98,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P070_MRITC_SCP_IN2018_V06_021_20181126T022932Z_0098.JPG,180,70,21,98
012_0315,012_071,71,SCP,MRITC_SCP_IN2018_V06_012_20181124T235212Z_0315.JPG,315,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P071_MRITC_SCP_IN2018_V06_012_20181124T235212Z_0315.JPG,263,71,12,315
014_0008,014_071,71,SCP,MRITC_SCP_IN2018_V06_014_20181125T024354Z_0008.JPG,8,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P071_MRITC_SCP_IN2018_V06_014_20181125T024354Z_0008.JPG,163,71,14,8
022_0200,022_071,71,SCP,MRITC_SCP_IN2018_V06_022_20181126T051225Z_0200.JPG,200,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P071_MRITC_SCP_IN2018_V06_022_20181126T051225Z_0200.JPG,201,71,22,200
013_0094,013_072,72,SCP,MRITC_SCP_IN2018_V06_013_20181125T022311Z_0094.JPG,94,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P072_MRITC_SCP_IN2018_V06_013_20181125T022311Z_0094.JPG,219.5,72,13,94
014_0171,014_072,72,SCP,MRITC_SCP_IN2018_V06_014_20181125T030734Z_0171.JPG,171,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P072_MRITC_SCP_IN2018_V06_014_20181125T030734Z_0171.JPG,163,72,14,171
015_0194,015_072,72,SCP,MRITC_SCP_IN2018_V06_015_20181125T053307Z_0194.JPG,194,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P072_MRITC_SCP_IN2018_V06_015_20181125T053307Z_0194.JPG,527,72,15,194
021_0053,021_072,72,SCP,MRITC_SCP_IN2018_V06_021_20181126T022202Z_0053.JPG,53,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P072_MRITC_SCP_IN2018_V06_021_20181126T022202Z_0053.JPG,180,72,21,53
014_0090,014_073,73,SCP,MRITC_SCP_IN2018_V06_014_20181125T025709Z_0090.JPG,90,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P073_MRITC_SCP_IN2018_V06_014_20181125T025709Z_0090.JPG,163,73,14,90
022_0001,022_073,73,SCP,MRITC_SCP_IN2018_V06_022_20181126T040605Z_0001.JPG,1,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P073_MRITC_SCP_IN2018_V06_022_20181126T040605Z_0001.JPG,201,73,22,1
013_0204,013_074,74,SCP,MRITC_SCP_IN2018_V06_013_20181125T023706Z_0204.JPG,204,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P074_MRITC_SCP_IN2018_V06_013_20181125T023706Z_0204.JPG,219.5,74,13,204
015_0458,015_074,74,SCP,MRITC_SCP_IN2018_V06_015_20181125T060837Z_0458.JPG,458,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P074_MRITC_SCP_IN2018_V06_015_20181125T060837Z_0458.JPG,527,74,15,458
021_0143,021_074,74,SCP,MRITC_SCP_IN2018_V06_021_20181126T023702Z_0143.JPG,143,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P074_MRITC_SCP_IN2018_V06_021_20181126T023702Z_0143.JPG,180,74,21,143
014_0049,014_075,75,SCP,MRITC_SCP_IN2018_V06_014_20181125T025034Z_0049.JPG,49,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P075_MRITC_SCP_IN2018_V06_014_20181125T025034Z_0049.JPG,163,75,14,49
022_0102,022_075,75,SCP,MRITC_SCP_IN2018_V06_022_20181126T043945Z_0102.JPG,102,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P075_MRITC_SCP_IN2018_V06_022_20181126T043945Z_0102.JPG,201,75,22,102
012_0249,012_076,76,SCP,MRITC_SCP_IN2018_V06_012_20181124T234422Z_0249.JPG,249,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P076_MRITC_SCP_IN2018_V06_012_20181124T234422Z_0249.JPG,263,76,12,249
013_0025,013_076,76,SCP,MRITC_SCP_IN2018_V06_013_20181125T021451Z_0025.JPG,25,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P076_MRITC_SCP_IN2018_V06_013_20181125T021451Z_0025.JPG,219.5,76,13,25
015_0128,015_076,76,SCP,MRITC_SCP_IN2018_V06_015_20181125T052357Z_0128.JPG,128,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P076_MRITC_SCP_IN2018_V06_015_20181125T052357Z_0128.JPG,527,76,15,128
021_0030,021_076,76,SCP,MRITC_SCP_IN2018_V06_021_20181126T021812Z_0030.JPG,30,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P076_MRITC_SCP_IN2018_V06_021_20181126T021812Z_0030.JPG,180,76,21,30
022_0052,022_077,77,SCP,MRITC_SCP_IN2018_V06_022_20181126T042305Z_0052.JPG,52,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P077_MRITC_SCP_IN2018_V06_022_20181126T042305Z_0052.JPG,201,77,22,52
012_0010,012_078,78,SCP,MRITC_SCP_IN2018_V06_012_20181124T231327Z_0010.JPG,10,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P078_MRITC_SCP_IN2018_V06_012_20181124T231327Z_0010.JPG,263,78,12,10
013_0135,013_078,78,SCP,MRITC_SCP_IN2018_V06_013_20181125T022916Z_0135.JPG,135,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P078_MRITC_SCP_IN2018_V06_013_20181125T022916Z_0135.JPG,219.5,78,13,135
021_0121,021_078,78,SCP,MRITC_SCP_IN2018_V06_021_20181126T023322Z_0121.JPG,121,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P078_MRITC_SCP_IN2018_V06_021_20181126T023322Z_0121.JPG,180,78,21,121
014_0029,014_079,79,SCP,MRITC_SCP_IN2018_V06_014_20181125T024719Z_0029.JPG,29,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P079_MRITC_SCP_IN2018_V06_014_20181125T024719Z_0029.JPG,163,79,14,29
022_0152,022_079,79,SCP,MRITC_SCP_IN2018_V06_022_20181126T045625Z_0152.JPG,152,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P079_MRITC_SCP_IN2018_V06_022_20181126T045625Z_0152.JPG,201,79,22,152
012_0142,012_080,80,SCP,MRITC_SCP_IN2018_V06_012_20181124T233207Z_0142.JPG,142,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P080_MRITC_SCP_IN2018_V06_012_20181124T233207Z_0142.JPG,263,80,12,142
015_0260,015_080,80,SCP,MRITC_SCP_IN2018_V06_015_20181125T054332Z_0260.JPG,260,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P080_MRITC_SCP_IN2018_V06_015_20181125T054332Z_0260.JPG,527,80,15,260
021_0075,021_080,80,SCP,MRITC_SCP_IN2018_V06_021_20181126T022542Z_0075.JPG,75,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P080_MRITC_SCP_IN2018_V06_021_20181126T022542Z_0075.JPG,180,80,21,75
014_0110,014_081,81,SCP,MRITC_SCP_IN2018_V06_014_20181125T030014Z_0110.JPG,110,IN2018_V06_014,MRITC,NA,2966,82,41,OS,FALSE,FALSE,P081_MRITC_SCP_IN2018_V06_014_20181125T030014Z_0110.JPG,163,81,14,110
022_0027,022_081,81,SCP,MRITC_SCP_IN2018_V06_022_20181126T041445Z_0027.JPG,27,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P081_MRITC_SCP_IN2018_V06_022_20181126T041445Z_0027.JPG,201,81,22,27
012_0076,012_082,82,SCP,MRITC_SCP_IN2018_V06_012_20181124T232407Z_0076.JPG,76,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P082_MRITC_SCP_IN2018_V06_012_20181124T232407Z_0076.JPG,263,82,12,76
013_0190,013_082,82,SCP,MRITC_SCP_IN2018_V06_013_20181125T023516Z_0190.JPG,190,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P082_MRITC_SCP_IN2018_V06_013_20181125T023516Z_0190.JPG,219.5,82,13,190
015_0524,015_082,82,SCP,MRITC_SCP_IN2018_V06_015_20181125T061832Z_0524.JPG,524,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P082_MRITC_SCP_IN2018_V06_015_20181125T061832Z_0524.JPG,527,82,15,524
021_0166,021_082,82,SCP,MRITC_SCP_IN2018_V06_021_20181126T024052Z_0166.JPG,166,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P082_MRITC_SCP_IN2018_V06_021_20181126T024052Z_0166.JPG,180,82,21,166
022_0127,022_083,83,SCP,MRITC_SCP_IN2018_V06_022_20181126T044805Z_0127.JPG,127,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P083_MRITC_SCP_IN2018_V06_022_20181126T044805Z_0127.JPG,201,83,22,127
012_0208,012_084,84,SCP,MRITC_SCP_IN2018_V06_012_20181124T234002Z_0208.JPG,208,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P084_MRITC_SCP_IN2018_V06_012_20181124T234002Z_0208.JPG,263,84,12,208
013_0053,013_084,84,SCP,MRITC_SCP_IN2018_V06_013_20181125T021826Z_0053.JPG,53,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P084_MRITC_SCP_IN2018_V06_013_20181125T021826Z_0053.JPG,219.5,84,13,53
015_0003,015_084,84,SCP,MRITC_SCP_IN2018_V06_015_20181125T050859Z_0003.JPG,3,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P084_MRITC_SCP_IN2018_V06_015_20181125T050859Z_0003.JPG,527,84,15,3
021_0019,021_084,84,SCP,MRITC_SCP_IN2018_V06_021_20181126T021622Z_0019.JPG,19,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P084_MRITC_SCP_IN2018_V06_021_20181126T021622Z_0019.JPG,180,84,21,19
015_0530,015_085,85,SCP,MRITC_SCP_IN2018_V06_015_20181125T061932Z_0530.JPG,530,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P085_MRITC_SCP_IN2018_V06_015_20181125T061932Z_0530.JPG,527,85,15,530
022_0077,022_085,85,SCP,MRITC_SCP_IN2018_V06_022_20181126T043125Z_0077.JPG,77,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P085_MRITC_SCP_IN2018_V06_022_20181126T043125Z_0077.JPG,201,85,22,77
012_0043,012_086,86,SCP,MRITC_SCP_IN2018_V06_012_20181124T231852Z_0043.JPG,43,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P086_MRITC_SCP_IN2018_V06_012_20181124T231852Z_0043.JPG,263,86,12,43
013_0163,013_086,86,SCP,MRITC_SCP_IN2018_V06_013_20181125T023221Z_0163.JPG,163,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P086_MRITC_SCP_IN2018_V06_013_20181125T023221Z_0163.JPG,219.5,86,13,163
015_0266,015_086,86,SCP,MRITC_SCP_IN2018_V06_015_20181125T054427Z_0266.JPG,266,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P086_MRITC_SCP_IN2018_V06_015_20181125T054427Z_0266.JPG,527,86,15,266
021_0109,021_086,86,SCP,MRITC_SCP_IN2018_V06_021_20181126T023122Z_0109.JPG,109,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P086_MRITC_SCP_IN2018_V06_021_20181126T023122Z_0109.JPG,180,86,21,109
012_0306,012_087,87,SCP,MRITC_SCP_IN2018_V06_012_20181124T235127Z_0306.JPG,306,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P087_MRITC_SCP_IN2018_V06_012_20181124T235127Z_0306.JPG,263,87,12,306
022_0178,022_087,87,SCP,MRITC_SCP_IN2018_V06_022_20181126T050505Z_0178.JPG,178,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P087_MRITC_SCP_IN2018_V06_022_20181126T050505Z_0178.JPG,201,87,22,178
012_0175,012_088,88,SCP,MRITC_SCP_IN2018_V06_012_20181124T233657Z_0175.JPG,175,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P088_MRITC_SCP_IN2018_V06_012_20181124T233657Z_0175.JPG,263,88,12,175
013_0108,013_088,88,SCP,MRITC_SCP_IN2018_V06_013_20181125T022531Z_0108.JPG,108,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P088_MRITC_SCP_IN2018_V06_013_20181125T022531Z_0108.JPG,219.5,88,13,108
015_0134,015_088,88,SCP,MRITC_SCP_IN2018_V06_015_20181125T052437Z_0134.JPG,134,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P088_MRITC_SCP_IN2018_V06_015_20181125T052437Z_0134.JPG,527,88,15,134
021_0064,021_088,88,SCP,MRITC_SCP_IN2018_V06_021_20181126T022352Z_0064.JPG,64,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P088_MRITC_SCP_IN2018_V06_021_20181126T022352Z_0064.JPG,180,88,21,64
022_0014,022_089,89,SCP,MRITC_SCP_IN2018_V06_022_20181126T041025Z_0014.JPG,14,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P089_MRITC_SCP_IN2018_V06_022_20181126T041025Z_0014.JPG,201,89,22,14
013_0217,013_090,90,SCP,MRITC_SCP_IN2018_V06_013_20181125T023916Z_0217.JPG,217,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P090_MRITC_SCP_IN2018_V06_013_20181125T023916Z_0217.JPG,219.5,90,13,217
015_0398,015_090,90,SCP,MRITC_SCP_IN2018_V06_015_20181125T060052Z_0398.JPG,398,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P090_MRITC_SCP_IN2018_V06_015_20181125T060052Z_0398.JPG,527,90,15,398
021_0154,021_090,90,SCP,MRITC_SCP_IN2018_V06_021_20181126T023852Z_0154.JPG,154,IN2018_V06_021,MRITC,NA,4073,90,45,OS,FALSE,FALSE,P090_MRITC_SCP_IN2018_V06_021_20181126T023852Z_0154.JPG,180,90,21,154
022_0115,022_091,91,SCP,MRITC_SCP_IN2018_V06_022_20181126T044405Z_0115.JPG,115,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P091_MRITC_SCP_IN2018_V06_022_20181126T044405Z_0115.JPG,201,91,22,115
012_0241,012_092,92,SCP,MRITC_SCP_IN2018_V06_012_20181124T234337Z_0241.JPG,241,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P092_MRITC_SCP_IN2018_V06_012_20181124T234337Z_0241.JPG,263,92,12,241
013_0003,013_092,92,SCP,MRITC_SCP_IN2018_V06_013_20181125T021201Z_0003.JPG,3,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P092_MRITC_SCP_IN2018_V06_013_20181125T021201Z_0003.JPG,219.5,92,13,3
015_0068,015_092,92,SCP,MRITC_SCP_IN2018_V06_015_20181125T051632Z_0068.JPG,68,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P092_MRITC_SCP_IN2018_V06_015_20181125T051632Z_0068.JPG,527,92,15,68
013_0223,013_093,93,SCP,MRITC_SCP_IN2018_V06_013_20181125T024011Z_0223.JPG,223,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P093_MRITC_SCP_IN2018_V06_013_20181125T024011Z_0223.JPG,219.5,93,13,223
022_0064,022_093,93,SCP,MRITC_SCP_IN2018_V06_022_20181126T042705Z_0064.JPG,64,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P093_MRITC_SCP_IN2018_V06_022_20181126T042705Z_0064.JPG,201,93,22,64
012_0027,012_094,94,SCP,MRITC_SCP_IN2018_V06_012_20181124T231612Z_0027.JPG,27,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P094_MRITC_SCP_IN2018_V06_012_20181124T231612Z_0027.JPG,263,94,12,27
013_0113,013_094,94,SCP,MRITC_SCP_IN2018_V06_013_20181125T022606Z_0113.JPG,113,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P094_MRITC_SCP_IN2018_V06_013_20181125T022606Z_0113.JPG,219.5,94,13,113
015_0332,015_094,94,SCP,MRITC_SCP_IN2018_V06_015_20181125T055232Z_0332.JPG,332,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P094_MRITC_SCP_IN2018_V06_015_20181125T055232Z_0332.JPG,527,94,15,332
012_0290,012_095,95,SCP,MRITC_SCP_IN2018_V06_012_20181124T234932Z_0290.JPG,290,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P095_MRITC_SCP_IN2018_V06_012_20181124T234932Z_0290.JPG,263,95,12,290
022_0165,022_095,95,SCP,MRITC_SCP_IN2018_V06_022_20181126T050045Z_0165.JPG,165,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P095_MRITC_SCP_IN2018_V06_022_20181126T050045Z_0165.JPG,201,95,22,165
012_0158,012_096,96,SCP,MRITC_SCP_IN2018_V06_012_20181124T233442Z_0158.JPG,158,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P096_MRITC_SCP_IN2018_V06_012_20181124T233442Z_0158.JPG,263,96,12,158
013_0058,013_096,96,SCP,MRITC_SCP_IN2018_V06_013_20181125T021911Z_0058.JPG,58,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P096_MRITC_SCP_IN2018_V06_013_20181125T021911Z_0058.JPG,219.5,96,13,58
015_0200,015_096,96,SCP,MRITC_SCP_IN2018_V06_015_20181125T053407Z_0200.JPG,200,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P096_MRITC_SCP_IN2018_V06_015_20181125T053407Z_0200.JPG,527,96,15,200
022_0039,022_097,97,SCP,MRITC_SCP_IN2018_V06_022_20181126T041845Z_0039.JPG,39,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P097_MRITC_SCP_IN2018_V06_022_20181126T041845Z_0039.JPG,201,97,22,39
012_0093,012_098,98,SCP,MRITC_SCP_IN2018_V06_012_20181124T232617Z_0093.JPG,93,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P098_MRITC_SCP_IN2018_V06_012_20181124T232617Z_0093.JPG,263,98,12,93
015_0464,015_098,98,SCP,MRITC_SCP_IN2018_V06_015_20181125T060932Z_0464.JPG,464,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P098_MRITC_SCP_IN2018_V06_015_20181125T060932Z_0464.JPG,527,98,15,464
022_0140,022_099,99,SCP,MRITC_SCP_IN2018_V06_022_20181126T045225Z_0140.JPG,140,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P099_MRITC_SCP_IN2018_V06_022_20181126T045225Z_0140.JPG,201,99,22,140
012_0224,012_100,100,SCP,MRITC_SCP_IN2018_V06_012_20181124T234142Z_0224.JPG,224,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P100_MRITC_SCP_IN2018_V06_012_20181124T234142Z_0224.JPG,263,100,12,224
013_0030,013_100,100,SCP,MRITC_SCP_IN2018_V06_013_20181125T021531Z_0030.JPG,30,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P100_MRITC_SCP_IN2018_V06_013_20181125T021531Z_0030.JPG,219.5,100,13,30
015_0036,015_100,100,SCP,MRITC_SCP_IN2018_V06_015_20181125T051252Z_0036.JPG,36,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P100_MRITC_SCP_IN2018_V06_015_20181125T051252Z_0036.JPG,527,100,15,36
015_0563,015_101,101,SCP,MRITC_SCP_IN2018_V06_015_20181125T062502Z_0563.JPG,563,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P101_MRITC_SCP_IN2018_V06_015_20181125T062502Z_0563.JPG,527,101,15,563
022_0090,022_101,101,SCP,MRITC_SCP_IN2018_V06_022_20181126T043545Z_0090.JPG,90,IN2018_V06_022,MRITC,NA,5451,101,51,OS,FALSE,FALSE,P101_MRITC_SCP_IN2018_V06_022_20181126T043545Z_0090.JPG,201,101,22,90
012_0060,012_102,102,SCP,MRITC_SCP_IN2018_V06_012_20181124T232142Z_0060.JPG,60,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P102_MRITC_SCP_IN2018_V06_012_20181124T232142Z_0060.JPG,263,102,12,60
013_0140,013_102,102,SCP,MRITC_SCP_IN2018_V06_013_20181125T022951Z_0140.JPG,140,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P102_MRITC_SCP_IN2018_V06_013_20181125T022951Z_0140.JPG,219.5,102,13,140
015_0299,015_102,102,SCP,MRITC_SCP_IN2018_V06_015_20181125T054822Z_0299.JPG,299,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P102_MRITC_SCP_IN2018_V06_015_20181125T054822Z_0299.JPG,527,102,15,299
013_0085,013_104,104,SCP,MRITC_SCP_IN2018_V06_013_20181125T022151Z_0085.JPG,85,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P104_MRITC_SCP_IN2018_V06_013_20181125T022151Z_0085.JPG,219.5,104,13,85
015_0167,015_104,104,SCP,MRITC_SCP_IN2018_V06_015_20181125T052922Z_0167.JPG,167,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,P104_MRITC_SCP_IN2018_V06_015_20181125T052922Z_0167.JPG,527,104,15,167
012_0126,012_106,106,SCP,MRITC_SCP_IN2018_V06_012_20181124T232952Z_0126.JPG,126,IN2018_V06_012,MRITC,NA,7165,132,66,OS,FALSE,FALSE,P106_MRITC_SCP_IN2018_V06_012_20181124T232952Z_0126.JPG,263,106,12,126
013_0195,013_106,106,SCP,MRITC_SCP_IN2018_V06_013_20181125T023546Z_0195.JPG,195,IN2018_V06_013,MRITC,NA,7222,110,55,OS,FALSE,FALSE,P106_MRITC_SCP_IN2018_V06_013_20181125T023546Z_0195.JPG,219.5,106,13,195
